date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount,weather_condition,promotion,competitor_pricing,seasonality,epidemic,demand,month,day_name,year,day,day_of_week,week_of_year,quarter,is_weekend,month_sin,month_cos,dow_sin,dow_cos,is_holiday,demand_lag_1,demand_lag_2,demand_lag_7,demand_lag_14,demand_lag_30,demand_change_1,demand_change_7,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_30,expanding_mean,price_diff,discounted_price,inventory_sales_ratio,catboost_prediction,lightgbm_prediction,ensemble_prediction,residual,lof_anomaly,z_score,zscore_anomaly,final_anomaly
2023-11-13,1,18,0,2,546,96,0,91.24,0,3,0,97.29,0,0,108,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,81.0,60.0,97.0,137.0,117.0,21.0,-40.0,86.85714285714286,101.28571428571429,104.53333333333333,21.828334578620137,41.59056037905327,108.23494860499265,-6.050000000000011,91.24,5.628865979381444,107.09218035861174,101.58058010508431,104.33886008934844,3.6611399106515563,0,0.26345523567619106,0,0
2023-11-13,1,17,0,2,57,57,90,28.12,0,3,0,25.66,0,0,83,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,108.0,142.0,72.0,51.0,131.0,-34.0,21.0,100.57142857142857,90.57142857142857,96.0,29.47799825212669,32.083941627312996,106.2496328928047,2.460000000000001,28.12,0.9827586206896551,106.75868612921184,103.18852906373282,104.97521393226761,-21.975213932267607,0,1.4963154719173988,0,0
2023-11-13,1,16,4,2,241,92,0,20.3,5,3,0,22.86,0,0,101,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,98.0,129.0,69.0,71.0,27.0,-31.0,-2.0,102.71428571428571,99.78571428571429,74.4,30.95003654125063,46.88106742341342,93.69309838472834,-2.5599999999999987,19.285,2.5913978494623655,105.57745045886794,103.17671395651314,104.37816238116974,-3.3781623811697443,0,0.2197475649617409,0,0
2023-11-13,2,6,3,0,572,79,0,15.36,10,2,1,18.35,0,0,112,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,167.0,197.0,133.0,87.0,59.0,-30.0,46.0,163.28571428571428,161.42857142857142,123.03333333333333,19.939193277848815,56.50296503256494,123.40528634361233,-2.990000000000002,13.824,7.15,99.06378278358689,101.68499486156101,100.373209449591,11.626790550408998,0,0.8102458888501806,0,0
2023-11-13,1,14,0,2,514,56,0,58.12,10,3,0,68.28,0,0,78,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,118.0,100.0,23.0,112.0,121.0,18.0,-89.0,87.85714285714286,101.71428571428571,110.53333333333333,32.152908481341605,36.85735161153167,106.43612334801762,-10.160000000000004,52.308,9.017543859649123,71.23368578647151,68.66034614378252,69.94817379866365,8.051826201336354,0,0.5648475931043505,0,0
2023-11-13,1,15,0,2,129,89,0,79.71,25,3,1,70.34,0,0,137,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,142.0,62.0,88.0,111.0,92.0,80.0,-23.0,103.57142857142857,111.0,103.16666666666667,32.21726836577511,32.418686962426754,107.2114537444934,9.36999999999999,59.7825,1.4333333333333333,115.96514061352906,115.85768040355056,115.91145885856437,21.088541141435627,0,1.4597341754710924,0,0
2023-11-13,1,6,4,2,853,174,0,30.64,15,3,1,28.17,0,0,155,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,132.0,75.0,57.0,121.0,26.0,57.0,-64.0,116.0,108.28571428571429,78.3,59.710412268994865,51.10108305755523,92.3582966226138,2.469999999999999,26.044,4.8742857142857146,172.22072148061048,179.01101712590233,175.61281411695632,-20.612814116956315,0,1.4027954923717145,0,0
2023-11-13,1,7,3,2,136,105,177,25.35,20,3,1,23.55,0,0,149,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,157.0,75.0,129.0,133.0,97.0,82.0,-4.0,116.85714285714286,114.64285714285714,104.9,31.81419269984475,31.905409767213357,122.47136563876651,1.8000000000000007,20.28,1.2830188679245282,136.76555528268497,137.40059718908083,137.08279050880503,11.917209491194967,0,0.8301812801330819,0,0
2023-11-13,1,8,3,2,161,89,310,55.45,25,3,1,48.82,0,0,136,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,66.0,131.0,74.0,99.0,78.0,-65.0,-25.0,105.57142857142857,112.71428571428571,109.23333333333333,28.78574382605179,37.9406826809804,120.37151248164464,6.630000000000003,41.587500000000006,1.788888888888889,117.7859887038279,122.9386221436847,120.35998707770523,15.640012922294773,0,1.085727777436084,0,0
2023-11-13,1,9,3,2,170,123,145,95.09,10,3,0,110.65,0,0,155,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,173.0,100.0,94.0,126.0,66.0,73.0,-32.0,115.42857142857143,127.64285714285714,105.96666666666667,56.73287448754081,48.18891225549521,122.62114537444934,-15.560000000000002,85.581,1.3709677419354838,144.2116631630781,147.25379666901756,145.73136115611516,9.268638843884844,0,0.6483739501716141,0,0
2023-11-13,1,5,0,2,223,188,193,62.51,25,3,1,75.0,0,0,176,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,194.0,127.0,87.0,78.0,118.0,67.0,9.0,118.28571428571429,115.85714285714286,108.96666666666667,39.13955495281939,33.87755164924297,108.03083700440529,-12.490000000000002,46.8825,1.17989417989418,180.55092898969875,178.79074642715938,179.67162967477805,-3.671629674778046,0,0.23989220604810577,0,0
2023-11-13,1,11,1,2,182,63,0,63.33,0,3,0,66.77,0,0,71,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,140.0,129.0,104.0,93.0,70.0,11.0,11.0,97.57142857142857,94.21428571428571,80.63333333333334,27.93956061964915,30.42852941400312,92.6784140969163,-3.4399999999999977,63.33,2.84375,75.53204080871917,74.61030526651993,75.07158775797163,-4.071587757971628,0,0.26734675451400414,0,0
2023-11-13,1,12,3,2,153,153,758,33.1,0,3,0,33.02,0,0,224,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,157.0,123.0,130.0,95.0,73.0,34.0,35.0,121.0,124.21428571428571,106.6,24.35843454192743,33.647872300412054,124.64757709251101,0.0799999999999983,33.1,0.9935064935064936,185.41546533969262,181.23570260549295,183.32746459083242,40.67253540916758,0,2.804049348416575,0,0
2023-11-13,1,13,1,2,783,34,0,104.42,5,3,0,103.71,0,0,46,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,86.0,123.0,83.0,86.0,87.0,-37.0,-3.0,97.85714285714286,105.57142857142857,83.26666666666667,35.18251730347809,38.463536994937414,93.89720998531571,0.710000000000008,99.199,22.37142857142857,49.884106440570264,42.97632461649397,46.43332357588311,-0.433323575883108,0,0.017603332600098873,0,0
2023-11-13,1,10,3,2,101,33,0,76.24,5,3,0,75.1,0,0,38,11,1,2023,13,0,46,4,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,150.0,131.0,100.0,104.0,79.0,19.0,-4.0,119.28571428571429,113.71428571428571,100.73333333333333,20.798351583031888,36.93230838031756,120.43318649045521,1.1400000000000006,72.428,2.9705882352941178,46.829531190786156,48.63276857778425,47.73033854609783,-9.730338546097833,0,0.6557835790145793,0,0
2023-11-14,3,5,3,3,135,103,0,35.96,10,2,0,43.23,0,0,126,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,119.0,128.0,119.0,142.0,56.0,-9.0,-23.0,151.28571428571428,141.92857142857142,111.9,34.81720975664357,44.72085835953734,122.47067448680352,-7.269999999999996,32.364000000000004,1.2980769230769231,118.09421061891113,123.00058227582836,120.5451889029192,5.454811097080807,0,0.386579219385936,0,0
2023-11-14,3,12,3,3,45,45,0,18.28,15,2,1,20.64,0,0,112,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,121.0,188.0,102.0,71.0,117.0,-67.0,31.0,135.0,132.5,108.66666666666667,30.077677215281536,51.9385136040905,122.9325513196481,-2.3599999999999994,15.538,0.9782608695652174,113.90729721601161,108.67245494186245,111.2922314135549,0.7077685864450984,0,0.060725300802050845,0,0
2023-11-14,3,11,1,3,162,153,149,128.41,15,2,1,117.81,0,0,169,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,106.0,115.0,99.0,65.0,61.0,-9.0,34.0,117.57142857142857,114.78571428571429,92.26666666666667,19.86502070522588,42.47590256663851,94.61436950146627,10.599999999999994,109.1485,1.051948051948052,156.27717816174913,158.53554033486148,157.4053431339073,11.594656866092691,0,0.8080401182194045,0,0
2023-11-14,3,10,0,3,247,65,0,48.88,10,2,0,54.2,0,0,68,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,77.0,104.0,143.0,74.0,71.0,-27.0,69.0,115.85714285714286,109.35714285714286,103.2,44.81602604511234,34.0470263018667,109.52052785923753,-5.32,43.992000000000004,3.742424242424242,74.54125156499414,68.73624060129431,71.64135795616045,-3.641357956160448,0,0.23781424737979542,0,0
2023-11-14,3,9,3,3,386,61,0,22.41,0,2,0,24.23,0,0,57,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,80.0,161.0,118.0,132.0,109.0,-81.0,-14.0,116.42857142857143,116.78571428571429,107.0,41.50043029036814,43.14210680194409,120.41495601173021,-1.8200000000000003,22.41,6.225806451612903,69.70960347661565,72.76197034065004,71.23441354436228,-14.234413544362283,0,0.9649593415007742,0,0
2023-11-14,3,8,0,3,223,71,0,96.55,25,2,1,85.69,0,0,113,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,98.0,94.0,47.0,174.0,140.0,4.0,-127.0,85.71428571428571,100.28571428571429,101.2,19.146055169967678,34.62747563663177,107.26099706744868,10.86,72.4125,3.0972222222222223,90.86658221350147,82.29147622815701,86.58288745435789,26.417112545642112,0,1.8255063101474667,0,0
2023-11-14,3,13,2,3,195,94,203,142.0,25,2,1,135.21,0,0,95,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,49.0,58.0,83.0,90.0,57.0,-9.0,-7.0,93.14285714285714,90.64285714285714,72.26666666666667,35.27713410236438,35.38452158523685,74.46774193548387,6.789999999999992,106.5,2.0526315789473686,103.65852356334868,105.12244405497013,104.38982514125095,-9.389825141250952,0,0.6324095251587106,0,0
2023-11-14,3,7,2,3,153,81,0,94.31,5,2,0,102.6,0,0,76,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,108.0,66.0,73.0,108.0,34.0,42.0,-35.0,87.71428571428571,90.35714285714286,71.63333333333334,25.721030861367584,36.517811745949906,75.43401759530792,-8.289999999999992,89.5945,1.8658536585365855,84.4577692644053,83.67304593913092,84.06576067563675,-8.065760675636753,0,0.5415210206611417,0,0
2023-11-14,3,6,3,3,778,104,0,27.73,10,2,0,32.47,0,0,120,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,206.0,132.0,157.0,141.0,86.0,74.0,16.0,149.28571428571428,136.5,111.03333333333333,39.51250555505304,43.691302167107295,120.7434017595308,-4.739999999999998,24.957,7.40952380952381,123.97038205719845,124.9763390728574,124.47290795055378,-4.472907950553775,0,0.2948948030235212,0,0
2023-11-14,3,4,0,3,92,39,50,54.33,15,2,1,53.34,0,0,45,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,85.0,104.0,77.0,119.0,131.0,-19.0,-42.0,96.42857142857143,103.64285714285714,104.63333333333334,22.758567199021584,25.709897910624033,108.93988269794721,0.9899999999999949,46.180499999999995,2.3,43.625792351650766,42.27408986453885,42.950549285284154,2.049450714715846,0,0.15282314446185882,0,0
2023-11-14,2,18,3,0,136,37,0,48.13,5,2,0,44.87,0,0,59,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,92.0,132.0,100.0,68.0,57.0,-40.0,32.0,121.71428571428571,119.5,102.26666666666667,22.603202470109185,38.25678513931089,122.80938416422288,3.260000000000005,45.7235,3.5789473684210527,52.31520246458151,49.77250140641509,51.04499598368764,7.955004016312358,0,0.5582013732052795,0,0
2023-11-14,3,2,2,3,434,136,523,138.06,25,2,1,152.0,0,0,163,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,56.0,21.0,72.0,100.0,34.0,35.0,-28.0,70.0,76.85714285714286,69.43333333333334,31.3049516849971,32.35650905398978,74.32111436950147,-13.939999999999998,103.545,3.167883211678832,137.5903983597395,144.01444223389439,140.7995298997178,22.20047010028219,0,1.536060942635124,0,0
2023-11-14,3,1,3,3,184,70,246,19.71,10,2,0,17.97,0,0,106,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,104.0,89.0,32.0,90.0,50.0,15.0,-58.0,89.71428571428571,106.5,101.9,35.0224417848248,43.738525588886674,124.21700879765396,1.740000000000002,17.739,2.591549295774648,84.0462802824797,84.79071399004391,84.41816219007043,21.581837809929567,0,1.4935958171338715,0,0
2023-11-14,3,0,3,3,572,105,0,11.8,0,2,0,11.02,0,0,101,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,159.0,133.0,231.0,148.0,56.0,26.0,83.0,160.28571428571428,142.07142857142858,126.26666666666667,33.52468884128165,51.24110239556366,124.25513196480938,0.7800000000000011,11.8,5.39622641509434,110.14449127814684,105.98769791312984,108.06796487917302,-7.067964879173019,0,0.4730287605864167,0,0
2023-11-14,2,19,0,0,179,77,0,73.99,0,2,0,85.69,0,0,94,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,103.0,120.0,122.0,116.0,94.0,-17.0,6.0,105.71428571428571,106.57142857142857,106.83333333333333,16.600344230510238,30.4156077598705,107.82111436950147,-11.700000000000003,73.99,2.2948717948717947,84.85620026331993,85.02467302981518,84.94036084490662,9.059639155093379,0,0.634027466561466,0,0
2023-11-14,2,17,2,0,359,53,0,114.12,10,2,0,121.29,0,0,58,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,96.0,149.0,73.0,44.0,34.0,-53.0,29.0,102.85714285714286,85.35714285714286,68.53333333333333,24.77517959187221,34.09189744300491,74.01466275659824,-7.170000000000002,102.70800000000001,6.648148148148148,58.876474397360894,64.67486965295447,61.77306312877486,-3.773063128774858,0,0.24685495988616504,0,0
2023-11-14,2,16,2,0,428,106,313,114.6,15,2,1,105.71,0,0,89,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,74.0,85.0,100.0,65.0,38.0,-11.0,35.0,78.85714285714286,83.28571428571429,68.76666666666667,22.28174567838429,33.33185628911425,72.16715542521995,8.89,97.41,4.0,104.23915728592452,103.59787180406491,103.91880308127074,-14.918803081270738,0,1.0119382787948423,0,0
2023-11-14,2,15,1,0,148,99,182,87.02,10,2,0,101.93,0,0,85,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,67.0,120.0,165.0,127.0,67.0,-53.0,38.0,108.0,116.28571428571429,96.23333333333333,29.844039047465895,39.920337339924046,106.36803519061584,-14.91000000000001,78.318,1.48,98.60306989890721,98.43127972766266,98.51725210755974,-13.517252107559742,0,0.9157308241837759,0,0
2023-11-14,2,14,3,0,414,169,573,119.06,0,2,0,106.7,0,0,144,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,118.0,117.0,104.0,109.0,197.0,1.0,-5.0,101.28571428571429,108.92857142857143,98.1,33.18490764245236,39.4901559099617,119.80645161290323,12.36,119.06,2.4352941176470586,159.2068647093035,163.37510533577878,161.2891095884919,-17.289109588491897,0,1.1746445663185796,0,0
2023-11-14,2,13,3,0,223,154,0,95.92,25,2,1,91.35,0,0,182,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,103.0,192.0,122.0,68.0,100.0,-89.0,54.0,161.85714285714286,129.07142857142858,108.5,41.446465757763946,49.313738730562754,119.36070381231671,4.570000000000007,71.94,1.4387096774193548,176.83418298994718,179.0555016722185,177.94384288381858,4.056157116181424,0,0.2905706246876802,0,0
2023-11-14,3,14,2,3,256,80,294,93.15,10,2,0,109.27,0,0,93,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,76.0,93.0,49.0,86.0,68.0,-17.0,-37.0,78.71428571428571,77.57142857142857,63.43333333333333,19.98928284284919,27.092031317705608,74.19501466275659,-16.11999999999999,83.83500000000001,3.1604938271604937,82.71085336088643,86.97109633665981,84.83905801971964,8.160941980280356,0,0.5723376891101423,0,0
2023-11-14,3,3,3,3,451,134,456,56.96,5,2,0,61.03,0,0,133,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,115.0,85.0,112.0,108.0,84.0,30.0,4.0,117.71428571428571,111.5,106.33333333333333,29.83127154354577,36.654334394243676,122.35777126099707,-4.07,54.111999999999995,3.3407407407407406,135.0311106883195,132.00238941027584,133.5181127746102,-0.5181127746101879,0,0.0234235654286241,0,0
2023-11-14,3,15,2,3,214,57,0,106.96,0,2,0,112.67,0,0,48,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,85.0,117.0,90.0,85.0,23.0,-32.0,5.0,98.28571428571429,90.85714285714286,66.86666666666666,13.437686875776832,33.6049394289439,71.84604105571847,-5.710000000000008,106.96,3.689655172413793,58.7762991711106,65.39757873079084,62.08395981076943,-14.083959810769429,0,0.9546316609403063,0,0
2023-11-14,2,12,3,0,332,70,378,64.35,10,2,1,76.57,0,0,92,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,82.0,94.0,84.0,107.0,94.0,-12.0,-23.0,84.14285714285714,101.0,105.3,28.64977353853721,38.53180504466381,122.36510263929618,-12.219999999999999,57.915,4.676056338028169,91.27968915645612,92.31129748594005,91.79502916532036,0.20497083467964217,0,0.026211470917262066,0,0
2023-11-14,3,17,2,3,83,80,63,161.88,0,2,0,195.06,0,0,75,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,60.0,77.0,80.0,41.0,39.0,-17.0,39.0,74.42857142857143,75.92857142857143,65.43333333333334,8.343802947040453,25.117219444908176,71.78885630498533,-33.18000000000001,161.88,1.0246913580246915,83.63013661950048,88.5593612842532,86.09253112507629,-11.092531125076292,0,0.7492893331196919,0,0
2023-11-14,4,19,4,1,138,86,90,27.52,5,1,0,31.24,0,0,76,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,85.0,98.0,136.0,36.0,32.0,-13.0,100.0,98.42857142857143,86.28571428571429,71.46666666666667,19.03380451422504,40.062652083380755,93.3533724340176,-3.719999999999999,26.144,1.5862068965517242,90.55899196922252,88.05413576631022,89.3076908882607,-13.307690888260694,0,0.901345795118033,0,0
2023-11-14,4,18,2,1,193,38,0,116.58,5,1,0,135.81,0,0,41,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,73.0,93.0,80.0,59.0,9.0,-20.0,21.0,69.42857142857143,73.57142857142857,63.93333333333333,16.23634957800094,30.04586532267794,72.52932551319648,-19.230000000000004,110.75099999999999,4.948717948717949,46.6893675849805,47.308878596542876,46.99884435156473,-5.998844351564728,0,0.3996405167316173,0,0
2023-11-14,4,17,0,1,186,70,0,17.43,10,1,0,18.57,0,0,62,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,169.0,74.0,105.0,109.0,209.0,95.0,-4.0,139.14285714285714,124.92857142857143,126.43333333333334,42.72949243566464,46.82445819288764,122.16862170087977,-1.1400000000000006,15.687,2.619718309859155,73.88809375906669,77.49154848992644,75.68819980694255,-13.68819980694255,0,0.9274652836060338,0,0
2023-11-14,4,16,4,1,99,56,80,29.4,15,1,1,31.09,0,0,71,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,121.0,71.0,131.0,63.0,17.0,50.0,68.0,94.0,94.85714285714286,72.96666666666667,24.979991993593725,40.74350664011787,91.55278592375366,-1.6900000000000013,24.99,1.736842105263158,74.0770241967235,76.91414674787305,75.49430895380738,-4.494308953807376,0,0.29636384416991673,0,0
2023-11-14,4,15,4,1,373,127,0,38.35,5,1,0,37.9,0,0,124,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,121.0,128.0,90.0,72.0,27.0,-7.0,18.0,94.71428571428571,100.64285714285714,77.0,25.77928293361643,53.19320672209286,94.93401759530792,0.45000000000000284,36.4325,2.9140625,127.2635035608015,126.46977925997389,126.86699853410315,-2.8669985341031463,0,0.18465945647485082,0,0
2023-11-14,4,14,3,1,174,64,185,45.26,5,1,0,53.7,0,0,83,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,91.0,85.0,125.0,110.0,104.0,6.0,15.0,102.57142857142857,115.5,106.3,21.83923947742681,43.420279704939304,121.95307917888563,-8.440000000000005,42.99699999999999,2.6769230769230767,79.87358262526521,79.97126872270812,79.92238172166968,3.07761827833032,0,0.2234002308928282,0,0
2023-11-14,4,13,2,1,345,93,0,141.43,20,1,1,135.34,0,0,78,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,50.0,105.0,59.0,66.0,23.0,-55.0,-7.0,92.57142857142857,85.92857142857143,71.6,35.66911429073784,32.45538051137178,74.71847507331378,6.090000000000003,113.144,3.6702127659574466,99.49078984270865,92.28360825233659,95.89044180507062,-17.890441805070623,0,1.2159221530905318,0,0
2023-11-14,4,12,3,1,475,172,473,82.68,10,1,1,80.36,0,0,150,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,89.0,85.0,81.0,138.0,27.0,4.0,-57.0,98.0,114.71428571428571,105.26666666666667,36.39597047293373,37.791563858228706,121.97067448680352,2.3200000000000074,74.412,2.745664739884393,167.4899908076832,170.4746211429482,168.9809630880266,-18.980963088026613,0,1.290779421074582,0,0
2023-11-14,4,11,2,1,409,94,366,111.55,25,1,1,103.66,0,0,100,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,48.0,42.0,66.0,35.0,37.0,6.0,31.0,61.285714285714285,72.78571428571429,61.56666666666667,12.841524905741377,28.36423602104369,73.52199413489735,7.890000000000001,83.6625,4.3052631578947365,100.4713789321881,96.4146584120673,98.44484392946607,1.5551560705339256,0,0.11889299819060999,0,0
2023-11-14,4,10,1,1,334,58,0,70.87,0,1,0,80.43,0,0,59,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,130.0,78.0,119.0,69.0,64.0,52.0,50.0,97.57142857142857,104.42857142857143,88.53333333333333,33.31594784712525,31.700901035093164,92.82404692082112,-9.560000000000002,70.87,5.661016949152542,71.69354759133282,73.79096446135563,72.74131232674385,-13.741312326743852,0,0.9311111162827673,0,0
2023-11-14,3,16,0,3,180,62,0,74.13,20,2,1,79.54,0,0,81,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,97.0,137.0,143.0,121.0,105.0,-40.0,22.0,150.28571428571428,127.42857142857143,116.36666666666666,38.07761497132836,40.35914914291703,109.4882697947214,-5.410000000000011,59.304,2.857142857142857,83.48231900531715,75.17858459255345,79.33418793311009,1.665812066889913,0,0.12648882020960722,0,0
2023-11-14,4,9,3,1,264,84,0,58.92,5,1,0,62.42,0,0,109,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,106.0,159.0,135.0,202.0,35.0,-53.0,-67.0,126.14285714285714,129.07142857142858,113.3,27.63710411402622,45.376699170237046,119.54838709677419,-3.5,55.974,3.1058823529411765,94.53688313288131,99.04270051265618,96.78776450139006,12.212235498609942,0,0.8504329168911134,0,0
2023-11-14,4,7,3,1,200,110,0,66.22,0,1,0,61.04,0,0,99,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,146.0,122.0,130.0,85.0,91.0,24.0,45.0,134.71428571428572,123.85714285714286,112.43333333333334,39.06709734851189,40.02299626321205,122.46627565982405,5.18,66.22,1.8018018018018018,113.06207526649901,111.85062469779537,112.45689505520056,-13.456895055200562,0,0.9115877009694069,0,0
2023-11-14,4,6,3,1,160,123,0,90.77,0,1,0,90.19,0,0,113,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,114.0,76.0,235.0,40.0,108.0,38.0,195.0,142.42857142857142,128.64285714285714,115.1,48.10009405000215,47.27348896179249,121.48240469208211,0.5799999999999983,90.77,1.2903225806451613,121.89201089328009,115.8758908598412,118.88665773476916,-5.886657734769159,0,0.3919396274698084,0,0
2023-11-14,4,5,3,1,334,106,0,68.41,0,1,0,61.0,0,0,126,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,140.0,143.0,46.0,88.0,90.0,-3.0,-42.0,130.14285714285714,114.28571428571429,109.3,42.537938249005315,40.41606884259844,123.30498533724341,7.409999999999997,68.41,3.121495327102804,118.90627590796501,119.78148092770637,119.3434846331574,6.656515366842598,0,0.46906848389189604,0,0
2023-11-14,4,4,3,1,0,0,357,17.96,10,1,1,19.42,0,0,165,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,189.0,102.0,135.0,106.0,102.0,87.0,29.0,113.85714285714286,112.57142857142857,100.66666666666667,46.2580752281106,34.75960133628502,119.8225806451613,-1.4600000000000009,16.164,0.0,129.7894985123801,123.30855898154897,126.55194474336594,38.44805525663406,0,2.6513531016711345,0,0
2023-11-14,4,3,3,1,129,129,93,8.13,0,1,0,9.39,0,0,115,11,5,2023,14,1,46,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,116.0,92.0,129.0,145.0,78.0,24.0,-16.0,119.14285714285714,115.35714285714286,107.66666666666667,25.497899073117065,34.02872349925138,123.48387096774194,-1.2599999999999998,8.13,0.9923076923076923,134.89693748845733,131.75892241826995,133.32934185369209,-18.329341853692085,0,1.2460498168705658,0,0
